RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28
9,0,California,state,,183262.57955882393,183880.06924120185,184712.65122051528,186519.21738284206,188617.44573334217,190880.8013110583,193271.35097493767,195768.44718559645,198272.57138428083,200646.80870761097,202983.22364372574,205267.69674599633,207199.37581627056,209110.95312367883,211264.27223217083,213942.41871537257,216625.0661043292,219061.3673018339,221342.39940692336,223541.30924499375,225676.77831761746,227673.1074977202,229546.9334516537,231297.12143165394,232710.22087206246,234156.47409518194,235850.93602258692,238138.19688385786,240807.80241491346,243769.248980063,247195.73402705215,250885.39978631618,254614.11884876,258152.00882238583,261616.5344892817,265030.91615222744,268047.2279699351,270860.68201223254,273842.34387488273,277308.81022778584,281157.48133611743,284716.70904315484,288474.6992899272,292433.80547189835,296832.99010388245,301117.5019493804,305244.3026328084,309232.91830691806,313362.03281121165,318014.7688195796,323323.4313131797,329418.1089432109,336434.2910897934,344263.9458365301,352269.1105116035,359909.9914425766,367147.16309746774,374097.06018949975,380205.36221400934,386104.6322900317,391353.880250084,397043.9809081674,403026.0242750959,409772.0273462673,416334.01414101216,422401.91505526454,428207.53837670066,434096.9574586027,440013.9331985993,445822.23926011124,450534.29546921136,454705.3042614265,458180.1693643445,461270.2725102979,464213.3851457305,466855.79357829253,469481.667039891,471297.4506583992,471970.5988827294,471974.9700537803,470962.5277811989,469809.6555508689,468580.63350955275,467513.99450821226,466632.7693656402,465598.66581247706,464119.7153295989,462224.747875358,459270.2640711193,455867.84223360295,451513.20682468737,446972.40432887577,441870.3793678546,436517.4321324124,431136.8887054962,425368.6723452194,419623.678262409,412842.0586433233,404740.96902354393,395245.9944624493,385140.0576474874,375325.87895901984,365385.4574927524,355815.6058425727,346975.0589076471,339331.2840470492,331921.20060854265,324811.11427847436,318163.900715262,313322.475734364,309312.12163748796,305544.1112798061,301893.01915961393,298702.08333945594,296335.2982295321,294356.98174299137,292807.4377048836,291981.22518433485,292793.9532430605,294654.82371329423,296544.7370708206,297333.7529670568,298342.0870557753,299598.2571153638,300981.49497551523,300917.16757060174,299806.03356294066,297908.8026097969,295973.3861546528,293897.3622395187,292058.5169810623,290748.53869604133,289728.0317668056,288750.14301205456,287309.98104321235,285777.3341844773,283475.23215664324,281622.2758046729,280008.57688673475,278248.56929356494,276147.8778401727,273905.242328143,272797.5979244481,272075.4673810744,271702.85808608495,271152.2019240866,270540.38779445185,270126.27502015413,270330.99279122107,271417.6966679716,272977.90567231615,275447.80455475644,278801.4688161908,283119.1224416652,287875.60136014636,292945.58228509757,297690.0106151457,301824.81624314864,305303.91617140174,309361.50169398607,314930.1708595167,321710.93073986465,328556.7565103745,335146.44249254564,341635.32086526667,348075.7931434367,353476.5116923897,357823.55638330214,360962.6165432877,363565.9692201607,365933.7193397702,368826.19546222314,371943.98790469597,374522.67416208255,376242.65233309456,377776.65370875475,380311.15450487746,383548.03767672955,387138.64458079357,390430.39668875467,393287.32813920284,395665.2328635513,397595.11799268937,399511.13434887695,401704.1440882248,403952.45090274495,405724.11282437335,406938.44193162303,408024.18433574477,409360.8070546114,410482.1895795485,411521.8563284905,414727.6255920018,420058.0656259524,426097.9546134965,430693.4011980802,433787.08051967906,436526.7597711347,437600.78917302383,437373.3114835231,435878.85099136544,435393.1699716368,436280.1126983085,438732.32125814375,443510.81637807906,449826.90735771816,456672.3037474586,462295.36249824794,466437.06462830934,470037.0742661462,471846.3304803883,473433.8891287018,475096.43465962796,478556.54998721083,482361.6513713055,486782.8469964292,491752.4028451347,497232.4800869368,502246.6460096767,506386.3334819116,510194.3384574442,513305.32859835465,516166.31215519056,519229.22779247275,522727.5137314484,526457.2990994194,529155.1202628916,530760.2437174811,530567.9016208802,529361.8790779939,528031.9361200907,527373.8881649188,527035.8123656457,526872.3349528391,527456.4893001717,529306.7711421003,532062.1993537411,535277.3046275958,538759.4116078088,542337.1219235236,545181.7818639007,547436.280275707,549569.050264528,551595.5841787766,551920.665662283,550843.4857198884,550831.7483650207,554318.8293969993,561872.2996446866,571566.0940042158,582713.3896319242,593746.9880632806,602856.3816096801,610598.1607980938,617558.1698100882,626507.2666224076,637128.711628796,648432.8492058689,659094.351172451,666905.5794312661,672684.4202800506,677727.9922685466,683988.1598387222,691443.1067671656,701345.97552342,713739.7332072133,728599.618955344,742272.1237175091,752746.0025096756,758445.7813584479,758836.678320025,754282.4744166055,746955.9699806931,740461.6184901902,735420.0561453087,730347.1364949968,724089.549403959,718687.2635177597
54,1,Texas,state,,103490.65946697754,103545.62409213213,103571.54484577924,103704.31753074152,103789.66346396103,103886.31136077091,103950.106582294,104141.42210337314,104393.29517573495,104664.16706955909,104977.20401520096,105325.09120652899,105534.36134538484,105505.54592041159,105300.15385419666,105178.09855201602,105216.78693956354,105338.16837868799,105481.68715510717,105611.40583241945,105748.70722467394,105893.17103797686,105999.96799463998,106087.2161924318,106119.119197082,106200.49484883221,106399.83967847703,106748.74939701647,107159.94048361723,107621.29096590246,108090.92378715139,108588.03053968347,109027.00841954467,109404.69947952176,109727.06739128042,110002.49884777691,110214.40813391714,110354.07653576373,110510.15103684645,110691.80586131623,110897.95353270277,111106.14221854566,111311.99953796313,111552.06088677082,111770.56216782099,111993.76498682251,112155.95218280819,112293.95870222565,112635.09667481163,113398.47925680595,114604.55515469669,115800.23127972458,116788.06926502241,117422.12637476956,118015.36558774395,118555.65543875983,119166.37936931022,119735.40095037276,120245.16593678283,120691.29412039388,121166.21468734054,121565.98805085848,121922.098787661,122235.92162049624,122576.79730289779,122948.9319415305,123278.18184293096,123586.25116114976,123894.58913268852,124144.5780162153,124436.65241233954,124674.66472198848,124870.22273568537,125067.49376441182,125307.09250787519,125690.67957501589,126215.08979297157,126796.30136409467,127375.90683477325,127890.84667663554,128438.43775436765,129114.7727209954,129762.52870824352,130405.08656116606,130744.74492431017,130879.09118528235,130863.47121935915,131067.16067740263,131438.8229173457,131921.77526037468,132352.86609734932,132811.00692054335,133262.5110780345,133678.3427878425,134024.97234109222,134344.7764185498,134213.47501264102,133838.03197091527,133287.03423548883,133000.9063440902,132797.48483789669,132615.570178545,132465.64664559378,132142.33553974258,131673.02361883418,131114.0647478133,130565.63393858419,130058.59726927198,129593.4968667815,129347.26778686547,129244.21349571117,129229.48166618442,129231.1365711817,129210.8200352774,129223.21236378896,129117.23401551366,128976.65904973955,128789.27141601894,128831.2170727405,128949.72802182405,129004.55598518705,128989.06820291565,129009.14373767143,129172.45545639512,129362.11340187659,129406.72003235808,129179.56976898346,128738.76743695575,128216.16525137595,127690.22713226872,127144.5331469272,126670.83877888123,126255.73999326321,125818.05839992412,125387.61727072229,124974.77345862148,124649.04432071,124317.33130143418,124134.23226028479,124027.40012842801,123990.54193172131,123888.08292918008,123694.72033374163,123468.50963652442,123362.24208605425,123511.36598063768,123785.22682345936,124079.91669826528,124410.66087978,124851.51035147032,125333.96213760326,125678.51853333374,125962.88523234618,126243.68132533353,126585.51525747834,126951.08783700813,127445.97639262065,128063.10232662708,128784.59020836667,129485.08481356518,130291.83106305917,131256.14717352402,132178.4830709343,133067.44808035294,133752.41423957853,134529.3777349484,135247.86952527004,136055.06481329454,137027.02608669476,138139.10121803018,139280.61396445357,140267.08862849357,141251.52736937473,142246.8603769735,143382.72260994453,144413.3669773118,145329.9253565059,145994.46448087145,146814.37808762793,147756.72497541222,148904.8750258493,150082.96292522489,151231.0353492991,152318.61629050627,153369.87481691953,154411.99918876798,155488.17153107378,156612.21853851,157794.53119277637,159009.17812811234,160099.14370565588,161205.0086764831,162362.21731612762,163541.6097098821,164409.90160999435,165245.14316129292,166065.8717233195,167036.24160346034,167849.10410492457,168642.85649495205,169553.4416670081,170553.32534511967,171674.52590578378,172756.3325765964,173802.90672747616,174732.87752884804,175710.6534758038,176813.19623348568,177812.83619598093,178726.15258694245,179445.17118662153,180210.25921941953,180987.8349553037,181907.10265881437,182899.03085481495,183986.8597937565,185052.3697402609,186016.89284045066,187127.20398908653,188153.0808508361,189223.68805901645,190049.1047616539,191010.98561968267,191888.44561125035,192753.17472404172,193424.157001871,194183.10399745815,195027.340143668,195876.46299297828,196639.29217863653,197315.08252284714,197881.50269066263,198381.86739791534,198858.42564180994,199368.578322861,199987.11714165084,200654.0477579952,201519.87679749247,202530.1853819783,203628.4603230888,204775.67503720432,205906.9577490602,207032.90915323398,207837.4996024909,208146.23821944985,208332.73715258553,208988.65892310083,210356.13053883976,212396.4611015823,214679.35015972194,217291.89720760286,219841.0004988052,222565.61744987208,225495.83365779606,228814.5770542467,232468.92723036246,236646.16719614118,241117.60339560432,245400.54218509802,248847.17787654707,251524.7740947526,254142.4810107689,257352.32234819,260974.56012344803,265611.45285431034,270696.28437994025,276407.983326667,281997.7642955804,287184.70931162173,291730.93367525615,294474.5245905763,295310.33297373494,294625.819730128,293697.4127138211,292747.55543116014,291270.0364389611,290034.29548988584,289255.3954154996
14,2,Florida,state,,102232.22517374619,102454.00598921829,102722.503197898,103268.02699104561,103855.9211373331,104455.7774053417,105058.72991614656,105672.89630544449,106309.38622701722,106959.10532626974,107634.83739702347,108332.150205809,108970.13540977797,109603.76428893511,110265.87571628334,111047.40612789388,111903.0169640553,112796.1383717626,113756.51436263748,114774.53194977537,115829.8269351911,116887.98750409034,117903.30563418636,118899.42283032653,119799.16986102196,120631.31375783561,121444.69499409418,122359.36027871272,123362.55115407448,124411.44560156959,125479.53316383735,126621.09143049485,127750.38010070536,128878.16174606943,129950.01465317894,131111.56921036518,132256.96305217934,133433.81566060052,134640.383387543,135984.13544267288,137403.129979183,138811.08508776515,140205.20996160433,141630.7194444162,143110.4847377696,144609.63443927036,146080.7639765055,147488.63446899134,148838.6968609894,150175.47872758133,151639.7793006193,153308.90585370443,155262.64282422932,157478.96391735677,159941.44205283094,162653.3128412248,165406.9084547129,168052.1788254317,170533.77696334218,173062.90866907607,175660.30563709058,178437.59574830122,181549.0371944752,185214.13364287722,189304.21266513807,193742.02493800453,198480.87963236927,203379.29216769245,208179.6741918853,212600.769187746,216688.52282611292,220518.99284666686,224059.82050068726,227345.00347808076,230755.31330613233,234548.33107562966,238184.4097762073,241231.65154735922,243325.90211040011,244702.41309248735,245280.241915534,245256.32327192777,244890.6996465257,244157.26177248708,243228.6691525949,242224.78241033037,241067.61311064134,239728.192070832,237984.64099249002,235811.2278767262,233197.3209098958,230309.48615550136,227352.47256549195,224327.83667949273,221164.853925806,217956.68664608954,214471.75569159634,211032.3253592751,207355.85750804018,203771.95438538873,199920.79520085594,196178.80635366915,192356.07232722244,188382.74330748,184341.60958404434,180253.88206614938,176234.37723419067,172391.08748294928,168777.0712484667,165566.19976496327,162545.55542178234,159534.85444700028,156621.2172551425,153852.06528288487,151484.8755686193,149304.750484302,147308.5277091407,145619.74093303762,144493.997850618,143638.55028628634,142980.94801541496,142408.7260623907,142017.4782936635,141672.89342019518,141226.17604702228,140557.02173974807,139632.59225872296,138478.7658318005,137218.77953283137,135900.92986406945,134566.2620210145,133293.9905002678,132023.25684434173,130818.55976076757,129586.31200506842,128391.48408052888,127197.37114295561,126119.80178205982,125128.70594381615,124349.66118418718,123764.01550127023,123428.55289830857,123257.42210539729,123179.8053484356,123208.43274748199,123325.8145042841,123520.25086550931,123887.17241783992,124370.5683627019,125018.56997175969,125674.325928625,126262.7080006288,126886.42118652958,127641.98319272658,128689.26189767139,130073.82090422379,131632.49792755433,133214.01532869806,134816.65491550128,136485.12042102942,138373.52093249196,140241.01294656345,142046.26418651512,143789.74236588168,145496.37321800977,147308.2682534702,148918.41359890663,150548.60664490904,152081.6695768494,153725.76349239834,155279.23402666394,156674.94823484847,158048.40470453093,159191.332401552,160370.28039514506,161380.53626756577,162424.9929322273,163309.66398220358,164407.01537085348,165702.70022005154,167111.93094873475,168351.6698994555,169451.720555115,170557.52429153965,171802.797151806,173064.363700144,174492.7269754204,176006.9830747709,177665.172966967,179408.4343615776,181094.61707280343,182666.2275636358,184103.71552666757,185455.22629172404,186688.73746440458,187997.86251652738,189298.34285601883,190685.28097360113,191899.7078840311,193158.5333797515,194581.9913334006,196161.56147444795,197617.44808794497,198831.01062255717,199902.35215110122,201106.09525943047,202499.47245125743,203988.07710569995,205308.40055941118,206693.60622309017,208022.74887600463,209503.34670743832,210915.53601581047,212412.26033399111,213933.09069471597,215528.64361220234,217042.70848982056,218467.8489183411,219960.6606806621,221388.16474564464,222811.39868731672,223990.0577365652,225470.478841161,226911.10135533064,228371.7076550606,229586.1457541172,230877.62018712042,232267.867415206,233485.73827947167,234538.03904599385,235207.79448774655,235696.7018736933,235964.95011779317,236380.57771965442,236926.1283556151,237666.09622424713,238407.7226199065,239395.71718249578,240746.3623938947,242405.43836894244,244405.51971108132,246285.05906368434,247939.5443730389,248960.00201029293,249293.01013754657,249486.8610333734,250111.38053726626,251708.97924508105,254255.34178031166,257255.91263542834,260771.18464692516,264263.5300445313,267901.05908999196,271547.4654824432,275432.9699479016,279740.1107853509,284911.0495693358,291219.6367089734,297820.17236584047,303869.84808573226,308952.00471596204,313862.840282639,319214.85007079557,324906.6507007756,331892.9659477507,339906.76478839543,349199.3475058044,358599.95341535076,367329.08189124404,374910.76544402883,380089.5370854844,382684.4586339548,382968.29853194114,382502.0409543203,381860.497734741,380466.9308361692,378952.65104753245,377706.03492703085
43,3,New York,state,,122870.91047383861,123309.12315829855,123730.45494004221,124636.15125399397,125571.45619433699,126582.52978447003,127491.48386414027,128287.46807439161,128993.99320467647,129752.65066593695,130685.3677548134,131713.05442444698,132701.49522037225,133524.63650122876,134265.13704035032,135034.3186438123,135881.14124464485,136815.29576429,137796.17567943057,138826.3641781266,139833.3355774963,140894.58809366453,142008.47649806915,143194.82009705133,144368.39818839505,145433.67930937136,146335.76457093746,147221.5854047937,148163.44510788258,149256.6492696855,150431.12702200827,151743.18814189514,153094.52814738234,154443.07209349415,155756.23891103218,157119.54397255657,158453.41010159216,159750.415213363,161131.55454995454,162489.10912527796,163876.07779757646,165251.1351814045,166693.8261734544,168332.3423854009,170105.8279487394,171932.07026570808,173531.59237322336,174969.96465718662,176372.43356645273,177701.21526116657,178813.82119061644,179916.27185204023,181211.35592673998,182808.8743557427,184605.6690936054,186454.65735566188,188400.8175740105,190314.5190406176,192256.35088226688,194115.93546750923,195890.93904952766,197621.1903275652,199213.96980887663,200893.88558862754,202676.33387195176,204516.98587963823,206452.9283721409,208475.77832470715,210598.41842470574,212757.8765646659,214709.79672017126,216654.7027277619,218354.46385611742,219909.35869204463,221193.41339994493,222309.0252489343,223363.0218931882,224451.50397797325,225470.90125964562,226383.26532801506,226973.82444764106,227407.2776263946,227657.69932602474,227923.20142787832,228145.03531299278,228326.54917786605,228567.25223553894,228667.03916044525,228856.77290072432,228887.49147013095,228935.68053683764,229001.41815677425,229009.1171036769,229177.0585298296,229345.43069162092,229436.62178919496,229493.32112283,229382.03356555873,229255.5784773693,228966.16305175866,228481.28253709537,227818.25442734823,226938.97740783848,225987.64106491173,224924.6567681376,223644.77908586842,222242.01535330914,220895.80435783262,219651.40256803684,218581.537291527,217633.94948596263,216827.90963100232,216087.5988869291,215283.2084958045,214449.44393708603,213549.15288584525,212791.49074116538,212204.8730860135,211829.80618140296,211577.88834635608,211394.59670682848,211380.61877141488,211445.47147416556,211765.72861627792,212108.26832462635,212565.7724176854,212859.31540500373,212790.66981166074,212351.6423467768,211555.33365451137,210721.09592227833,209875.10460996142,209278.88193117085,208822.20953358358,208541.9590172926,208165.22358267856,207761.40811160565,207158.59663929752,206568.86994965316,205992.89189388164,205467.55863144758,204943.92549459435,204373.22920924422,203890.31030692928,203465.68424710128,203314.47120121188,203526.6291289413,203956.8555930093,204510.0648565709,204945.03645066437,205375.50382028296,205540.64511080005,205764.16048560524,205719.23157942653,205710.69498981058,205626.76661066184,205980.41691798088,206634.71033444922,207420.9258400566,208192.39373042426,209053.72722148756,210192.54122661977,211334.69077874112,212374.9820896416,213227.86034806035,214031.36955307252,214630.23593578083,214956.91314982425,215273.3234238307,215789.04840364357,216739.0798780866,217848.272641274,219157.31990373836,220072.71103648053,220874.82116122686,221411.16431489866,222121.32274803822,222638.70935213077,223226.92497908542,223669.99393381944,224046.93078042267,224356.99348896535,224725.85579309473,225271.62225083914,226132.4814150988,227028.4382869273,228114.01063510144,229387.05629901963,231080.89810841717,232832.88147770896,234239.59085603102,235383.1231424328,236240.56090784585,236939.17447101543,237290.08309043807,237896.57937606878,238796.18027014242,240100.34490919896,241192.4264637092,242003.91842242642,242682.545728265,243472.50624033003,244585.15557084433,246066.35799596517,247497.05949126263,249127.0247920409,250658.97773420866,252698.79339624732,254369.78724511398,255823.95412678263,256904.07399056279,258186.0371808457,259510.04033806003,261884.1739828234,264578.8349373229,267842.6511632663,270442.68242634635,272333.8730649895,274226.92726307496,276202.5640861597,278862.45301456115,281250.0194632695,283821.79913941683,286304.6295499852,288890.0196316948,290616.01634281664,291751.46861884976,292336.6839649202,293656.3870574359,295681.7048975749,298012.1533402112,299987.3361437644,301277.59482976625,302995.6172719386,304899.7336030518,307146.26772487635,308630.473405559,309806.87878105283,311466.4728644946,313407.5593879885,315791.4801590073,317610.24757913145,319208.99616377096,320587.8983679325,321824.68652271753,322583.76153398195,322939.8989071498,323514.35023966245,325624.2796929266,328817.4038655008,332896.57689816976,337347.4201047653,341663.4411458531,346263.71418984915,350661.9646726277,354776.7922105505,358938.7170754154,362895.3057918064,366924.0482089452,370085.55855440185,372461.42242230364,374836.5973580913,377478.1407033747,380222.22419257887,383298.82497065095,387004.7406390352,391972.1826341844,397177.2200106057,402016.66213222157,406613.79778003244,409785.71898469067,410895.6184118896,409769.7686411724,408358.5520235803,407197.48240358825,405353.0950559533,404674.7691397737,405327.2157135064
47,4,Pennsylvania,state,,87543.56738898641,87730.94008346793,87907.00112595664,88265.71773285289,88634.17872032199,89012.78620535634,89414.81057926743,89798.46902182723,90189.33992627072,90564.20103940187,90977.74594409757,91405.44321696176,91827.5046281556,92213.47905539068,92601.84463253636,93018.682418879,93417.6238489696,93823.74153308729,94260.65028474604,94741.83884572703,95228.83655015739,95676.33455552242,96130.73362665188,96560.49660995218,96988.00891933392,97411.5049789794,97853.20883896446,98339.38976604829,98870.64293523044,99455.50747546203,100110.03894076853,100848.66862116718,101615.14240276825,102366.0606709677,103011.98777181876,103626.40641855187,104214.86150450502,104806.85502107197,105372.81451625006,105971.28048471159,106703.84861666519,107588.59973628684,108560.30817616358,109497.37376073906,110416.81724418495,111285.96095924625,112073.59236804325,112775.06463274431,113397.05552226056,114113.63314507256,114833.90710210115,115634.13025889463,116575.98970822792,117687.70307156588,118992.7648649795,120267.81624278093,121541.03936835933,122649.91269001219,123771.7342976246,124867.31265046106,125995.89593194879,126911.37869284318,127787.94946796812,128741.65187274094,129889.85801122925,131218.22642570324,132639.63181926822,134129.01962080243,135528.59173279014,136804.81611037414,137975.750434016,139074.78077173835,140050.1771048196,140900.4324373539,141698.3605871366,142542.7932262122,143487.7579504011,144522.51229295184,145480.393820035,146255.44788397322,146795.67487694093,147216.25558094287,147552.3497389702,147835.95438427528,148122.8729383518,148465.78596174545,148896.08274820537,149293.23955586652,149675.08645558704,149965.60250240084,150278.91565369282,150503.75420024202,150616.78429762894,150690.79722538832,150785.4335018946,150859.88604048247,150820.92726999384,150793.52892348845,150734.14342366942,150692.78009117433,150510.34967629853,150219.34661053718,149701.88958581365,149028.40943700986,148317.84497703568,147700.98800657332,147120.35081321126,146494.54139898758,145856.29567182306,145436.88976085442,145229.61190322452,145104.71542303718,144887.54366422023,144589.70732044952,144263.93633379196,143880.85028004585,143518.8484098026,143271.96508502067,143221.80848693548,143299.3807121825,143520.57653678604,143829.00770642402,144257.72087193432,144674.34259444242,144947.6449725097,144995.70806001918,144774.64737662917,144354.8312412066,143729.5166431911,142991.16041227998,142179.34402186633,141413.22299391942,140747.22383295587,140207.52946815718,139796.04978597988,139356.25791880873,138847.6351060588,138198.32040539724,137549.9889581895,137011.6353722257,136625.42173528948,136308.45419000354,135991.28293750994,135682.3367381517,135413.810960868,135353.18461973328,135648.4222046292,136090.2643647265,136526.31881683812,136731.12087607928,136844.67768218336,136781.7756075472,136721.56637299282,136619.00098248324,136568.78976228894,136564.60707404383,136626.51833041522,136703.68514706168,136951.91436173112,137394.9936047897,138037.4736328011,138610.6031067487,138837.0898310355,138971.74749334864,138985.0754203744,139253.08844669606,139457.009693147,139705.34297739295,139906.86761793523,140107.35000513875,140341.8744916217,140697.35558326918,141199.81190738862,141691.3854996553,142187.63979170556,142455.43284562792,142528.0617992018,142288.10047024293,142172.73092827972,142235.0808568285,142378.59553058064,142483.68228063502,142701.88961927214,143121.13357330047,143704.01367337734,144237.92273210143,144868.96642978443,145580.77205904736,146279.84624615966,146826.6895115607,147135.91345655455,147527.50078428214,148027.76575024647,148524.13377687344,148581.88464088493,148590.07644450647,148789.44083816776,149272.40434608943,149666.4971565005,150064.3194795605,150566.57832505647,151194.70120854033,151785.94446065833,152451.7057304309,153032.98753818826,153550.27315785387,153975.31517271302,154486.29764121104,155032.687143962,155592.2558940769,156169.29513381884,156789.30634655562,157465.8863392399,158261.031095374,159177.73690139418,160090.0784001455,160924.48633110776,161672.52150205607,162694.12231770647,163667.53219327913,164463.5892314359,164909.30723077094,165359.21849037296,165858.0628832289,166336.57167829876,166653.0166287785,166995.35180248084,167420.0899357005,168106.90837113326,169086.21730940582,170090.02135677368,170899.69644717814,171443.3273350936,172048.3641904157,172743.92451710464,173489.31604492,174177.81264395072,175020.153320725,176064.9010910941,177199.13400470492,178340.4212553082,179569.28441640115,180895.66080146967,182321.15494137778,183226.22521494655,183717.70943332484,184215.41018642648,185383.2818197552,187557.69451264536,190202.8717536328,193330.2583922136,196291.6357585195,199037.3878140427,201708.85982662384,204459.02280507528,207266.31720580708,210091.56057049034,213062.78533012522,215272.46745517117,216232.1897826301,215701.7454957834,215291.8092505992,215534.9537100253,216585.18726147906,218984.99534559227,222437.35891271985,226712.97902016845,230579.94837926092,233579.79789405502,235928.6309490069,236889.96937269508,236818.09225646287,236041.33685611942,235900.38732251912,236224.41668525976,236512.57150880547,237084.6975711292,237773.78208481742
